Id,y,x1,x2,x3,x4,x5
0,3.5796196352704994,0.019999999999999907,0.04999999999999993,-0.09000000000000008,-0.43000000000000005,-0.08000000000000007
1,0.7348690113560603,-0.13000000000000006,0.10999999999999999,-0.08000000000000007,-0.29000000000000004,-0.030000000000000027
2,4.287433207715447,0.07999999999999996,0.05999999999999994,-0.07000000000000006,-0.41000000000000003,-0.030000000000000027
3,8.347827285440081,0.019999999999999907,-0.12000000000000005,0.009999999999999898,-0.43000000000000005,-0.020000000000000018
4,-0.052718003402344005,-0.14000000000000007,-0.12000000000000005,-0.08000000000000007,-0.020000000000000018,-0.08000000000000007
5,-0.3988137746167302,-0.050000000000000044,-0.16000000000000003,0.0,-0.39,-0.07000000000000006
6,9.093154594748942,-0.06000000000000005,-0.020000000000000018,-0.08000000000000007,0.08999999999999997,-0.030000000000000027
7,4.718591649164498,-0.08000000000000007,-0.11000000000000004,0.029999999999999916,-0.36000000000000004,0.019999999999999907
8,-1.441420919545588,-0.010000000000000009,-0.06000000000000005,0.09999999999999998,-0.20000000000000007,-0.07000000000000006
9,3.538318221329778,-0.16000000000000003,-0.17000000000000004,0.039999999999999925,-0.41000000000000003,0.019999999999999907
10,-1.4378179468503278,-0.13000000000000006,-0.17000000000000004,-0.020000000000000018,-0.3500000000000001,-0.030000000000000027
11,-1.5187367134541854,-0.14000000000000007,-0.19000000000000006,0.029999999999999916,-0.36000000000000004,-0.040000000000000036
12,2.208801875042154,-0.16000000000000003,-0.14000000000000007,0.009999999999999898,-0.21000000000000008,-0.030000000000000027
13,-8.741030706077007,0.039999999999999925,-0.16000000000000003,-0.040000000000000036,-0.10000000000000003,-0.030000000000000027
14,-7.65825703827337,0.09999999999999998,-0.010000000000000009,-0.11000000000000004,-0.37000000000000005,-0.10000000000000003
15,-1.9283553708379095,-0.10000000000000003,-0.12000000000000005,-0.040000000000000036,-0.45000000000000007,-0.06000000000000005
16,-4.259104591542946,-0.09000000000000008,-0.17000000000000004,-0.06000000000000005,-0.45000000000000007,-0.07000000000000006
17,2.3636992957778022,0.019999999999999907,-0.09000000000000008,-0.020000000000000018,-0.45000000000000007,-0.050000000000000044
18,-3.826269367476882,-0.06000000000000005,-0.22000000000000003,-0.010000000000000009,-0.3500000000000001,-0.07000000000000006
19,-6.027536231309504,0.04999999999999993,0.039999999999999925,-0.010000000000000009,-0.3500000000000001,-0.06000000000000005
20,8.205126119974723,-0.11000000000000004,-0.16000000000000003,-0.06000000000000005,-0.4,-0.06000000000000005
21,-0.11239886963124568,-0.13000000000000006,-0.12000000000000005,-0.08000000000000007,-0.3400000000000001,-0.050000000000000044
22,1.4458120335687918,0.16999999999999993,0.06999999999999995,-0.14000000000000007,-0.26000000000000006,-0.07000000000000006
23,-6.044186430854785,-0.13000000000000006,-0.030000000000000027,-0.040000000000000036,-0.43000000000000005,-0.010000000000000009
24,-1.6601956192259586,-0.10000000000000003,-0.030000000000000027,-0.040000000000000036,-0.41000000000000003,0.019999999999999907
25,1.663410951949285,-0.050000000000000044,-0.050000000000000044,-0.040000000000000036,-0.050000000000000044,-0.020000000000000018
26,-4.94531736989953,0.029999999999999916,-0.11000000000000004,-0.030000000000000027,-0.37000000000000005,0.029999999999999916
27,2.6792327245297924,0.009999999999999898,-0.09000000000000008,0.039999999999999925,-0.38000000000000006,-0.050000000000000044
28,-1.873562439464852,0.06999999999999995,0.10999999999999999,0.009999999999999898,-0.32000000000000006,-0.07000000000000006
29,0.07521125103361603,0.24,0.31999999999999995,-0.20000000000000007,-0.17000000000000004,0.0
30,-1.9647385609344854,-0.030000000000000027,-0.020000000000000018,-0.13000000000000006,-0.4600000000000001,0.009999999999999898
31,10.367902976941787,-0.050000000000000044,-0.050000000000000044,-0.13000000000000006,0.30999999999999994,-0.040000000000000036
32,1.117604393522314,-0.18000000000000005,0.04999999999999993,0.04999999999999993,-0.44000000000000006,-0.030000000000000027
33,-3.9297120119780695,-0.23000000000000004,-0.010000000000000009,-0.050000000000000044,-0.13000000000000006,-0.050000000000000044
34,5.331621126310487,0.21999999999999997,0.17999999999999994,-0.14000000000000007,-0.30000000000000004,-0.13000000000000006
35,-4.968528091786666,0.17999999999999994,0.10999999999999999,-0.09000000000000008,-0.22000000000000003,-0.14000000000000007
36,2.106335978423732,0.15999999999999992,0.04999999999999993,-0.11000000000000004,-0.26000000000000006,-0.020000000000000018
37,-8.829270619398878,-0.16000000000000003,-0.11000000000000004,0.009999999999999898,-0.38000000000000006,0.0
38,-5.519367969125199,0.029999999999999916,-0.030000000000000027,-0.13000000000000006,-0.12000000000000005,-0.06000000000000005
39,2.0191566965576015,0.009999999999999898,-0.030000000000000027,-0.030000000000000027,-0.22000000000000003,-0.030000000000000027
40,4.746410903377007,0.29999999999999993,0.12,-0.17000000000000004,-0.32000000000000006,-0.020000000000000018
41,1.9754359061623519,0.29999999999999993,0.17999999999999994,-0.050000000000000044,-0.16000000000000003,-0.010000000000000009
42,0.3678091052707809,0.22999999999999998,0.009999999999999898,-0.15000000000000008,-0.28,0.029999999999999916
43,-0.23953584514501114,-0.15000000000000008,-0.020000000000000018,-0.17000000000000004,-0.36000000000000004,-0.050000000000000044
44,-6.536161081622802,-0.19000000000000006,-0.20000000000000007,0.0,-0.38000000000000006,-0.08000000000000007
45,-2.916905148137426,-0.030000000000000027,-0.25000000000000006,0.019999999999999907,-0.17000000000000004,-0.09000000000000008
46,-1.092287940277368,0.17999999999999994,0.18999999999999995,0.019999999999999907,-0.09000000000000008,-0.16000000000000003
